ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
27,0.668051926546855,0.068317835736838,0.068430122498609,0.079811876986375,0.115388250028076
28,0.128467668133091,0.087136056018306,0.239258570807889,0.081947292068872,0.463190411109196
29,0.24457249455994,0.064876318141905,0.085044266444712,0.463063059744763,0.142443876087451
30,0.340007423455129,0.065358168371277,0.0880631804987,0.393268674383227,0.11330254716046
31,0.201959379036237,0.070777098621803,0.14395962440012,0.139934184590576,0.443369729183747
32,0.532464867564066,0.066321769016522,0.066977582323932,0.137963055514246,0.196272734739239
33,0.149830764383934,0.071590383308621,0.167684406079642,0.095507413155063,0.51538705138875
34,0.710577412698135,0.071435531412309,0.066053217915698,0.073749387818141,0.078184445576714
35,0.41764242522077,0.076297319587118,0.077205890000607,0.071841605831511,0.357012742130527
36,0.432701778586117,0.065213557351602,0.087781346628577,0.213108486603613,0.201194845110371
37,0.097116286830096,0.069775577291334,0.131778802820399,0.069947604976272,0.631381740499534
38,0.657275627229073,0.064575507304944,0.066658310318336,0.100054684968761,0.111435874525058
39,0.372116618858237,0.066064109048393,0.090621204719505,0.283926372202985,0.187271704018445
40,0.304195669304888,0.065714591301795,0.108319866406461,0.110342467049293,0.411427414785127
41,0.211248046435204,0.066775239460807,0.081080796483565,0.227740237427101,0.413155680193323
42,0.065898347229431,0.071687370459643,0.081894521159246,0.064831329295739,0.715688449357045
43,0.439974910550533,0.066421604199033,0.075192783405024,0.117251480695494,0.30115922270212
44,0.078147984061889,0.084726716971417,0.094154769653375,0.068091854522988,0.674878673936619
45,0.226418018127858,0.070738681379312,0.24644069462109,0.098375969676928,0.358026630917316
46,0.246907281806408,0.066954344649503,0.106632539481851,0.109562791294757,0.46994304618233
47,0.260229233114836,0.070551704260043,0.097329517776341,0.238670985642907,0.333218561223738
48,0.38990647671727,0.065646671666793,0.113892608187897,0.244378879226338,0.186175377705879
49,0.24201844465127,0.065052718781072,0.083677942868354,0.366237681365809,0.243013204417254
50,0.123618192471393,0.072429583921384,0.109911121005123,0.183039195762863,0.511001899854317
51,0.217565313372739,0.082328361650815,0.095124995474667,0.082178526507908,0.522802793680646
52,0.253430824685546,0.065208871628136,0.078296335972735,0.460742358746786,0.142321622315753
53,0.696732034349517,0.067290766342888,0.06920003138705,0.07408199288105,0.092695190018267
54,0.197148429772786,0.077551066015016,0.093318228442834,0.07614596305675,0.555836337237442
55,0.175605393153538,0.078094541269415,0.210750631289956,0.084592992603022,0.450956424920263
56,0.353787163911226,0.065889758433315,0.099612854612208,0.216239953355315,0.264470278845943
57,0.497275329498895,0.065261624830719,0.074206695515279,0.258263391976845,0.104992956315618
58,0.068448032716613,0.088727784832266,0.100198240724083,0.066022893207765,0.676603039438878
59,0.069094739705534,0.067729967023376,0.076731323023957,0.064656427335334,0.721787533094107
60,0.531167787743626,0.065503799811933,0.069619522016969,0.115929988857034,0.217778899630183
61,0.517271629415329,0.065732295438349,0.084467622500192,0.090316692851861,0.242211772988006
62,0.171925781429633,0.065152489999437,0.120016593339514,0.406524747076199,0.236380397778884
63,0.263280668367409,0.067752779701151,0.078147915179499,0.24857256068524,0.342246083827723
64,0.069038982635172,0.081426775168917,0.09047734501855,0.065031394986117,0.694025496642113
65,0.069776520341676,0.067400306906747,0.081403437885384,0.06417160894065,0.717248132755243
66,0.557283094882207,0.06531368490785,0.069381575359887,0.221756681658608,0.086264972116623
67,0.697340448243218,0.066563759976788,0.066163853022948,0.072975217188564,0.096956718386464
68,0.147690710567017,0.066495755381246,0.135367904844735,0.414579363896322,0.235866273382142
69,0.33431342216241,0.065990158760502,0.079015485140221,0.378153505465591,0.142527435300975
70,0.070392411619096,0.066073139615789,0.073493893728671,0.064520171132282,0.725520372146214
71,0.100639841938258,0.077206428162036,0.102874411811648,0.083456859980625,0.635822449725531
72,0.681180630337415,0.064118112760266,0.065979739641165,0.088738806486726,0.099982716556389
73,0.069655227860948,0.119775893404113,0.155242229850343,0.065914119530541,0.589412525318324
74,0.290596292072952,0.065126635548695,0.076661576394845,0.267828740617251,0.299786765921245
75,0.078362093926215,0.069093156093011,0.080341739658632,0.06703946424177,0.705163551939943
76,0.449458150310601,0.076910162051856,0.093289131457563,0.088401046737035,0.291941505407215
77,0.64701409093395,0.067966346989189,0.066571053087617,0.077213832430028,0.14123469270214
78,0.094076016568577,0.06598228033142,0.118672059897289,0.069458305970298,0.651811355858867
79,0.252567181802567,0.065358200733201,0.095361160108128,0.371873390192278,0.214840073838305
80,0.697572313490688,0.065010620460338,0.070351436577443,0.080331931925952,0.086733692345694
81,0.081425811917062,0.070544464300897,0.086771255031043,0.065048641107198,0.696209845028487
82,0.066825477273129,0.068377729167949,0.07923878064663,0.067135900253402,0.718422114870781
83,0.544395086301496,0.064994347144857,0.072608512578036,0.211282382824011,0.106719676739535
84,0.07236639189977,0.085315786954337,0.127486209324146,0.066425021273937,0.648406581389805
85,0.280974802372419,0.066035646599942,0.100798918371468,0.41821156815294,0.133979066986757
86,0.11689212434344,0.076578314298002,0.170579778644178,0.070024088951416,0.565925693142082
87,0.146308296534654,0.065793816955517,0.255209636896938,0.351728227563984,0.180960024842875
88,0.34160310676353,0.065937807618975,0.14542824696784,0.189658211606298,0.257372637753566
89,0.074762291319789,0.067116999406379,0.254927013152271,0.084063648843964,0.519130065904049
90,0.594573080589501,0.065821570196718,0.06853228446824,0.084571030921265,0.186502034677988
91,0.069988487961162,0.072465595247687,0.149012025245948,0.067704450618824,0.640829428819187
92,0.066798738427206,0.06705566738977,0.125823092370801,0.065702206413782,0.674620309601111
93,0.55672790956998,0.065295362237344,0.071566759893626,0.076975469989166,0.229434510417078
94,0.410347295564019,0.06511501256313,0.079247542678768,0.290199808485773,0.155090339000884
95,0.094742980864963,0.068579437162701,0.097328653347788,0.069752618338616,0.669596286692428
96,0.647736666049926,0.06439254661476,0.069509278988132,0.13163025127286,0.086731247838706
97,0.457704206767826,0.064822245470257,0.084762432611089,0.252132841160039,0.140578287883018
98,0.08381323085151,0.069299164097607,0.077115385446266,0.065337372371271,0.70443485592569
99,0.350113118367413,0.079257366924815,0.085057207842028,0.078655482964916,0.406916823590388
100,0.355866688095357,0.065159383691261,0.081609796341658,0.325939199114152,0.17142493547393
101,0.464494294781158,0.067961937057595,0.071732832120761,0.080225424045068,0.315585496162935
102,0.655353493030118,0.064549914172553,0.073537442021995,0.104713774744654,0.101845383520065
103,0.303825985737816,0.065729917591358,0.084384167762112,0.359675262220184,0.186384652097809
104,0.348335037611193,0.06551303766729,0.085889032197593,0.194608179641958,0.305654709311898
105,0.277769481420082,0.069783476007995,0.082168073219744,0.215913315692653,0.354365659868343
106,0.481755771914845,0.065951645001903,0.074097843622829,0.217750254056525,0.160444484006914
107,0.423395010695533,0.065007708836635,0.081388114922893,0.316828799604985,0.113380366638446
108,0.119758333737569,0.06825874977923,0.089110172903287,0.343951903489187,0.3789208300014
109,0.687474884395388,0.065270735691769,0.069170535985057,0.083642411922183,0.094441412292609
110,0.304811495462241,0.065689821265415,0.094807505463316,0.296100072581984,0.238591097621243
111,0.341242200839527,0.065296320887165,0.098786979301545,0.359324024522637,0.135350485314557
112,0.462792812394926,0.065330153564098,0.09602221020632,0.225274690187496,0.15058013364716
113,0.246589119605832,0.066296733332587,0.106578059569278,0.394371392824775,0.186164690942238
114,0.23887951349082,0.067144524880018,0.098172684694717,0.358208461747768,0.237594818291086
115,0.066951979542942,0.064890841755158,0.077290022673183,0.064366592796169,0.726500569790612
116,0.558072620603617,0.065089083828431,0.068411678138977,0.133853023403212,0.174573586031911
117,0.5415961051911,0.065984570272774,0.067611639929632,0.182526431524612,0.142281271863554
118,0.096207232865422,0.068144841171674,0.185502754049274,0.322837447675743,0.327307717873851
119,0.159413551588799,0.066257520815492,0.093495658687128,0.521994416603567,0.158838851839353
120,0.413014990965219,0.069197364763351,0.127576487719046,0.094079136965203,0.296132036661428
121,0.377256324130979,0.065031364260681,0.067012298910616,0.074267642690785,0.416432376448586
122,0.623173910567521,0.065961959640968,0.071203458943775,0.083298166464372,0.156362512610047
123,0.677644852537183,0.064995620117621,0.069789877493788,0.075749229092256,0.111820403995345
124,0.072743181265218,0.077964763237219,0.088175030202279,0.066814026774585,0.694302990526847
125,0.098301189568238,0.067410852350682,0.10269591665657,0.090498894581657,0.641093140013154
126,0.645049312151245,0.065372990944649,0.065601248788476,0.098216235937148,0.125760221646928
127,0.093368443038218,0.066932878353842,0.136792927468205,0.069585181215135,0.633320565267988
128,0.613844658247442,0.065060707539125,0.067123758072485,0.097311123965911,0.156659736885824
129,0.712588434681281,0.064830074236737,0.066051212945458,0.073683050632826,0.082847237127365
130,0.676796594699223,0.064713878642765,0.06860474641984,0.094291181496743,0.0955935985086
131,0.439644832957609,0.065663481792307,0.084717246933457,0.271716882378837,0.138257570062849
132,0.721750934002989,0.064731332029401,0.067013779982367,0.073304323416547,0.07319965901284
133,0.518388724698992,0.068003817156604,0.084879423548048,0.070310183843025,0.258417858514353
134,0.194865167394926,0.065852555113522,0.082728232572494,0.404064986096064,0.252489055097703
135,0.465103065407177,0.068200580674346,0.111956109007636,0.14418939255847,0.210550850955388
136,0.312331708821884,0.065161715695228,0.078030852042092,0.431325920366852,0.113149798494942
137,0.442449513442457,0.066282500410854,0.086836637364706,0.166213652913175,0.238217680657205
138,0.068257021909931,0.067226482894461,0.092211092180469,0.066515527097109,0.705789869282358
139,0.387779536090576,0.065227614868655,0.084692999658539,0.31715327566407,0.145146570225701
140,0.195117606735973,0.064757362339563,0.068835005045297,0.134461165010535,0.53682886707745
141,0.510644630816818,0.065059234011803,0.06946332890819,0.180708918465489,0.174123873284589
142,0.183853226958224,0.074070409477335,0.077048142308181,0.066639374336706,0.59838883861526
143,0.355638252935144,0.065875719185528,0.130275316704506,0.258996807537148,0.189213907595796
144,0.305411215750707,0.065174691014729,0.106078763928006,0.298179378173184,0.225155953616901
145,0.295606466670865,0.067560045802825,0.0986015828651,0.31391270666641,0.224319203194684
146,0.208065623976482,0.06476921982717,0.152099979487304,0.40656071820839,0.168504448100885
147,0.328624040589631,0.075472877338775,0.204588144316739,0.122673904750915,0.268641049146865
148,0.32381571493577,0.065126403617879,0.086823927079643,0.398107133936143,0.126126820120124
149,0.068108468380368,0.06641150784,0.088406452941937,0.064475651737425,0.712597909515409
150,0.153504655693943,0.086253082858282,0.087220209346022,0.07139420860782,0.601627839302982
151,0.171456567358264,0.068334851008355,0.19517295295286,0.099263087778732,0.465772537176499
152,0.098690747460429,0.074480389695147,0.275417353312535,0.087302544114954,0.464108946014382
153,0.294516331488096,0.064790206671749,0.070368875971319,0.112324307659995,0.458000276656637
154,0.113892328575585,0.066053558474112,0.096693529500935,0.244851780178591,0.47850880777217
155,0.480925909115374,0.067570262908583,0.076038082203048,0.083705773642353,0.291759978727511
156,0.60849610660386,0.065021698077979,0.06704392130598,0.121690172985993,0.137748108011108
157,0.214903457592625,0.065321444303924,0.089944022217101,0.442790762300594,0.187040303806869
158,0.075442201837152,0.070276706445728,0.091113016241446,0.067768274106135,0.695399787865363
159,0.192560590970854,0.065261705556026,0.092086466364481,0.230537654791244,0.419553582317395
160,0.352058665324271,0.06552151971164,0.07642152880481,0.309440972899777,0.196557307361126
161,0.417834907600691,0.064907103019282,0.074968165307785,0.237573787604585,0.204716032587146
162,0.31358624738743,0.066069143103532,0.085766214725041,0.191183879414106,0.343394528796457
163,0.074221641852999,0.093122359612754,0.090579389151654,0.070969709200049,0.671106908098786
164,0.723183015405281,0.064801071657495,0.067602375184275,0.070475735426688,0.073937798950217
165,0.293539067741496,0.065428923426417,0.100300380615715,0.282813535200366,0.257918108538049
166,0.607067613948305,0.064730902379646,0.067817389066505,0.075546430494877,0.184837657436189
167,0.524607846925048,0.065000023965458,0.081310500592342,0.199403718221773,0.129677914486331
168,0.477157353351366,0.065056809527845,0.072217007960876,0.250232419751289,0.135336396059667
169,0.399863971161338,0.064874833392175,0.071543619219694,0.367783896458717,0.095933657416335
170,0.466645481957931,0.065508143207202,0.068300821849317,0.096142952294728,0.303402616600916
171,0.069686674088087,0.068351881068169,0.19223026910803,0.068473057173209,0.601258115690927
172,0.284304931748994,0.065171936909181,0.078516768551161,0.293702189567537,0.278304167324751
173,0.235472596160388,0.064902158197922,0.112269268174302,0.480352918477396,0.107003048435004
174,0.27775138291051,0.065229024043661,0.112949026870674,0.341966335350108,0.202104249296279
175,0.318287362499319,0.068015000165814,0.081119202969763,0.399166603019901,0.133411820402163
176,0.311414289515814,0.073394287114285,0.075424091839676,0.074376975462448,0.465390355446896
177,0.286443964468004,0.065815521428038,0.103806783906845,0.347161222982822,0.196772507990393
178,0.515257450618041,0.066101053510095,0.077170157475015,0.191904022826274,0.149567319140646
179,0.597913388712866,0.067458466123621,0.079278122400624,0.092840754072395,0.162509295077966
180,0.147610459114195,0.070080005079379,0.121040652110082,0.096665661035024,0.564603232905869
181,0.073175062748496,0.068171590575801,0.083183234776954,0.066099211430233,0.709370891116485
182,0.545140991362058,0.071434481174724,0.079263350340564,0.07545527020036,0.228705907077514
183,0.393839751653008,0.065565658484554,0.07554642798693,0.204409305386371,0.260638856333917
184,0.141096769947674,0.065126871878955,0.108251820414098,0.202606483149418,0.482918053445701
185,0.363125098750176,0.066111502296901,0.073236819783562,0.358139687679069,0.139386901424399
186,0.224425354610327,0.069028220124433,0.07588270877255,0.380908076454228,0.249755630725236
187,0.081248017002466,0.069329025923031,0.081311539773992,0.066587351729187,0.701524069607055
188,0.27241760712168,0.068218563280748,0.087210350426789,0.385337102432005,0.186816365407686
189,0.494636877784339,0.064874412390692,0.068212185442671,0.112320609432902,0.25995591968362
190,0.678422671031862,0.064539341175863,0.067237326539817,0.107729836998055,0.082070832248256
191,0.294629951155363,0.066239048927994,0.093874710793037,0.433564081013126,0.111692224331015
192,0.51652584745342,0.065869099835476,0.081167929959184,0.188922160180461,0.147514961252086
193,0.215225415469499,0.068215133178054,0.085002519649201,0.157650580762837,0.473906354665699
194,0.365490716480718,0.065774258844732,0.09506899922726,0.100378780696728,0.373287236679099
195,0.540851135685009,0.065259419414913,0.06973373790502,0.103744292824041,0.220411406642826
196,0.52850360116738,0.066441034135086,0.069514561954683,0.096976638776474,0.238564181506286
197,0.467858423075187,0.066026050409463,0.088375136073537,0.27084896782295,0.106891428362019
198,0.510108718810348,0.065601907924476,0.087039032697782,0.215857606325328,0.12139272454079
199,0.370886522947515,0.068182143691186,0.099450568297417,0.263552486302222,0.197928285591359
200,0.536011720446194,0.065330405833726,0.073945564628702,0.183252879738254,0.1414594352515
201,0.073482343013153,0.07063843943977,0.08377807736429,0.065684946307214,0.706416195272557
202,0.173226976355159,0.065302000451456,0.082174388128134,0.235320239449123,0.44397639654745
203,0.516150441229528,0.065280051782975,0.070712026214929,0.236907751050987,0.110949735542347
204,0.569345520454433,0.066093942157713,0.080848185633353,0.094074359828767,0.189637992701836
205,0.146425079025879,0.068214192329202,0.153621252027339,0.433134458122332,0.198605011355108
206,0.300800108760727,0.066817912659135,0.076306318485236,0.11980908162046,0.436266592444281
207,0.213991323415451,0.064349350232371,0.077577895727147,0.188807671593038,0.45527376493037
208,0.157976477310047,0.066490308866824,0.112908933907136,0.446890280367103,0.215734012276966
209,0.302976354913689,0.065208084530531,0.088474968201543,0.313440439044978,0.229900163709028
210,0.39244008964428,0.065693623470295,0.074299109041369,0.348634721013763,0.118932472973217
211,0.075387577388406,0.075055830714849,0.126292441492939,0.065353472848503,0.65791067996122
212,0.237393997851178,0.066178679983731,0.08388661703317,0.421316528884505,0.191224171280362
213,0.495030777547041,0.065029661903901,0.071766277285361,0.253124986879299,0.115048296462008
214,0.576592850729783,0.067187016268072,0.077717859819005,0.104792429925711,0.17370982509664
215,0.069170828626357,0.068982232347352,0.079306095038137,0.064870103663606,0.717670730623271
216,0.460135126888239,0.066744810052338,0.103262996531218,0.115151457338683,0.254705592891377
217,0.539747046080879,0.068847656437773,0.091731160903684,0.075253382384579,0.224420732462225
218,0.149774430682847,0.064724150328446,0.081897239262074,0.096587130479829,0.607017068028476
219,0.359724614569721,0.066259893283906,0.090717088569367,0.179911241091624,0.303387184293853
220,0.201435929952712,0.065427477510321,0.093569168449097,0.472958665656737,0.166608755637166
221,0.107711369399729,0.065302633066559,0.103402080501197,0.342431929043927,0.381151979994736
222,0.078095924109409,0.08172063484917,0.120907108074408,0.065354503221379,0.65392182865909
223,0.204337618243808,0.102875560217229,0.084868892147367,0.084801306267238,0.523116630264499
224,0.48596408290546,0.06590113983756,0.081658071495314,0.233897147489593,0.13257957146581
225,0.20796167006533,0.068387179210345,0.172698395238452,0.373529527145085,0.177423227719906
226,0.457481712766531,0.06517056857237,0.092619772773785,0.175251309163823,0.209476635016067
227,0.131026944367802,0.07055661707953,0.185628989407594,0.06780415344247,0.544983297254808
228,0.080273021549913,0.069955227675182,0.079366379420703,0.067623050703589,0.702782300316736
229,0.517151534714516,0.065160331484635,0.077861245783209,0.182577057736933,0.157249849062379
230,0.073649977053649,0.076770818680382,0.097234483140259,0.06517733412574,0.687167390337209
231,0.729358073550902,0.064697907555012,0.064730485175385,0.068330184614704,0.07288335550684
232,0.662706896586615,0.064447016523323,0.070443351811651,0.092982159558159,0.10942058592002
233,0.098478602370681,0.071029512591204,0.087556532833537,0.065502212622526,0.677433163408388
234,0.118878873229603,0.066828406941211,0.219562457840865,0.413045261281952,0.18168498285602
235,0.319661548232724,0.06659852383057,0.090809037537191,0.409362150557253,0.113568739687042
236,0.617175375490067,0.067515229354955,0.065942472193927,0.07286907521968,0.176497867221535
237,0.403104336818961,0.065318463777078,0.077856526661224,0.320873845677413,0.1328468185282
238,0.108900940482995,0.068781255073184,0.100962474666151,0.081870463194034,0.639484850751152
239,0.551281398191117,0.064660371950487,0.067421542767616,0.227284800177897,0.089351892035156
240,0.529129834843171,0.069164204482396,0.082306046647053,0.083977528265503,0.235422380794824
241,0.68929234406854,0.064516837721928,0.069812462982018,0.072709027861352,0.103669335980897
242,0.257973191003704,0.065708422572086,0.084360029574487,0.364267418112013,0.227690937030285
243,0.668011213692794,0.066440961882988,0.076283058662215,0.067616662946369,0.121648102427584
244,0.351459851816265,0.065348796060379,0.081735166871328,0.18097290538733,0.320483287160058
245,0.252954102863457,0.065244277095605,0.105327936891555,0.236475874589428,0.339997825556592
246,0.324455600124888,0.06634342342309,0.108430060632311,0.317804845265111,0.182966068691955
247,0.218158752394011,0.065260097915194,0.074180851318344,0.131591087116883,0.51080922243144
248,0.3315691848642,0.066887280053579,0.077609537431086,0.161511057605718,0.362422953704815
249,0.22754386183024,0.06569844267049,0.136410627781488,0.373514337055859,0.196832745252643
250,0.596625241315535,0.069024611813809,0.071617140674686,0.074139926794929,0.18859310051102
251,0.075496245125782,0.069965729869736,0.100944799565028,0.532049089952356,0.221544155976195
252,0.243657630769603,0.064981374449505,0.085643440081489,0.439129199130631,0.16658835487028
253,0.07152645773934,0.06675745588044,0.086658615290102,0.064701714455159,0.710355759739368
254,0.24061121614379,0.066242004409724,0.139097821531248,0.367988732231338,0.186060238411975
255,0.07026816202048,0.068523452087731,0.079287749660257,0.066671499916302,0.715249123625961
256,0.42604631785863,0.065023960409828,0.079800681850923,0.176920811977317,0.252208237216527
257,0.222944549443077,0.06793210628443,0.134921131712897,0.114323560123808,0.459878636603304
258,0.378993535521253,0.066086975975487,0.077185157711762,0.113668173297099,0.36406616137491
259,0.20432044545442,0.06554610568449,0.082891056312317,0.429899670252828,0.21734273843887
260,0.64292913563288,0.065146541594978,0.072308932192703,0.074921007443947,0.144694397105331
261,0.55567311968815,0.066699344667533,0.067082901808161,0.1250545023822,0.185490122218342
262,0.553846962870725,0.064625472045063,0.086010451185762,0.157185608588295,0.138331504999715
263,0.600576845075204,0.06537017268309,0.070534032161514,0.139544016895469,0.123974948318715
264,0.269771865247268,0.065265194539265,0.091169585694951,0.312049755477451,0.261743594384452
265,0.323155751823641,0.065527776691846,0.076473110445462,0.379735796709465,0.155107568520537
266,0.350315705526989,0.07988614685741,0.199494851330033,0.13163613679422,0.238667159491348
267,0.089969094526505,0.073917080445406,0.110974649234274,0.080056967826357,0.645082225352147
268,0.073614500602538,0.071339351260103,0.158302157036313,0.069944304222697,0.626799699761645
269,0.070136951695762,0.071161025395555,0.080299576142668,0.065373957401583,0.713028490955441
270,0.625692778371399,0.065547226701031,0.070480785916212,0.111359011564626,0.126920197679562
271,0.110789706337794,0.085550750934012,0.123852802790033,0.067492074804264,0.612314671808376
272,0.142740645055681,0.094874088137258,0.404276514150368,0.0819361133494,0.276172629373185
273,0.153098019129872,0.070272122486787,0.098227107121099,0.265951551111622,0.412451202944588
274,0.22573262893116,0.077941886589407,0.210717685973574,0.131397600893624,0.354210211271633
275,0.204369362622088,0.075322482779245,0.358994731937299,0.100533935599882,0.260779494512067
276,0.071504458057659,0.066431646347893,0.08886455360531,0.064716088819115,0.708483272145722
277,0.077255366167712,0.069656307353245,0.080637453941217,0.066783739662539,0.705667154450927
278,0.151424975985854,0.074047554712816,0.134885135909904,0.100999682713549,0.538642647263028
279,0.447715274695036,0.066093382514778,0.072095353604953,0.12619862155221,0.287897368564345
280,0.202336540842415,0.080283578031697,0.094427624048582,0.131747299369148,0.491204972298879
281,0.432524199468817,0.065920674390573,0.075756079926069,0.247502697083623,0.178296346181731
282,0.239493425948302,0.065093085191804,0.100818639234376,0.35161620515944,0.242978640119906
283,0.0860885700575,0.068473877495349,0.09691574678084,0.071073157235304,0.677448661314302
284,0.603222193289627,0.065609608931287,0.066905424044258,0.079003355210327,0.185259423258724
285,0.12470107642027,0.064910632238275,0.115933141627845,0.49935567495288,0.195099470880221
286,0.346369103632258,0.065618115914744,0.093494419753935,0.20525907883284,0.289259272397777
287,0.091749974694491,0.07332235745301,0.106098966810078,0.066570912576142,0.662257790639364
288,0.067919889561807,0.069182971545464,0.084056687367987,0.064664480823329,0.714175963716493
289,0.365305416203334,0.066052353061278,0.072612956466352,0.28439479578809,0.211634473125841
290,0.425271132498921,0.065086886725279,0.080656655867056,0.260506360610556,0.168478954752132
291,0.606434213115941,0.066535999020107,0.091426307465965,0.072726270564634,0.162877188568154
292,0.72310673494544,0.064413029442456,0.065735772627043,0.070513453626976,0.076231002547789
293,0.52596098194514,0.066528375588968,0.094514996883228,0.074906194201351,0.238089455727484
294,0.139074293415481,0.07151914609784,0.150146644173599,0.148701630875914,0.490558280470113
295,0.19456992124185,0.065566305979571,0.1130530119885,0.525203546278134,0.101607233138396
296,0.089482971496461,0.066461137344249,0.087382207140201,0.071303548057331,0.685370144498881
297,0.277009732183651,0.065114618405726,0.080648691367545,0.425332198954736,0.151894765452381
298,0.10765142099017,0.069491687961934,0.191903143672792,0.112231514596254,0.518722236504141
299,0.574024775883542,0.065537331567508,0.077153985117008,0.144897219707777,0.138386681748179
300,0.281704254508158,0.066368361944903,0.078193885023058,0.172675049639667,0.401058439881429
301,0.326571888651934,0.065826239081795,0.099337462357482,0.40349294544138,0.104771462682374
302,0.605923394340121,0.065986470909637,0.071588644256888,0.072340888101749,0.184160582135339
303,0.711520939812151,0.064496286816442,0.067257899378703,0.078827341189386,0.077897531173504
304,0.349771143745997,0.065699992035601,0.108275238606469,0.176185321177324,0.30006832632069
305,0.08597172079905,0.081147080839788,0.297017890679967,0.088698197435816,0.44716510341568
306,0.260725242916726,0.066361378647733,0.105376589568463,0.466122875208787,0.101413927628131
307,0.693862897976304,0.066424283137755,0.066915483874651,0.084581784235234,0.088215549456683
308,0.224967251945556,0.065997772894791,0.082948182949155,0.168618410726864,0.457468364797438
309,0.526758387754936,0.065365349377526,0.06930489866232,0.147082301890067,0.191489048190091
310,0.116728981395891,0.091347422515833,0.078888125423297,0.067726417406759,0.645309055120866
311,0.24251439866946,0.066240368189022,0.0873716882329,0.185845022348081,0.418028519611349
312,0.547093329135474,0.066089698674877,0.093731648052492,0.075402246574952,0.21768307546673
313,0.11080765648323,0.072420282220601,0.20319646617473,0.073977947136856,0.539597666300594
314,0.232774415664097,0.065516670044244,0.092725804790504,0.389755118362512,0.219228006815906
315,0.121326966539907,0.074132475928029,0.088215033780593,0.070446956540987,0.645878557276376
316,0.451212584189632,0.065014392126104,0.074033630570575,0.279626710748537,0.13011269586933
317,0.284857253997694,0.0653017576282,0.097804647189552,0.42541534505423,0.126621000942157
318,0.620432383436604,0.064823491449877,0.074682472063829,0.105854287971734,0.134207375477725
319,0.078617484615519,0.067355807031419,0.081802533524996,0.068222955751391,0.704001241350808
320,0.39606270832127,0.065450450944586,0.082157472343346,0.323383151514243,0.132946229915072
321,0.343757034621797,0.065730828637144,0.076721003372554,0.246077027354219,0.267714113309646
322,0.075998589309427,0.068993197274575,0.081868914853112,0.064796313755699,0.708343001920239
323,0.07318611818303,0.071618333619874,0.089608416023122,0.065490325316958,0.700096800492979
324,0.542786525035254,0.06757552248276,0.076685306379113,0.075504135208086,0.237448503288987
325,0.623631972066133,0.065300244132258,0.06674112082673,0.078157265266051,0.166169387774721
326,0.68021668377002,0.064995329653182,0.067227055796623,0.084372750588964,0.103188198274392
327,0.579224007005629,0.064944095468519,0.066361596660989,0.101193818932571,0.188276475645865
328,0.36871065477941,0.065016042475867,0.088148360543919,0.290268929624866,0.187856005202968
329,0.585949163563128,0.065631622832283,0.069397288369567,0.164923568812441,0.11409837047003
330,0.14473981615477,0.06636608357719,0.117814675838477,0.215471019223499,0.455608388597478
331,0.162491383210471,0.065143696562808,0.184790924251337,0.423920989640482,0.163653022477827
