ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
99,0.28067493,0.012253474,0.022128962,0.011397931,0.6735447
100,0.25959787,0.0030458176,0.012386884,0.41134682,0.31362256
101,0.49725544,0.004198563,0.006796423,0.00945699,0.4822925
102,0.94896084,0.0015019214,0.0047473274,0.031698592,0.0130912615
103,0.19413956,0.004087945,0.026375843,0.61180156,0.16359507
104,0.35481203,0.0045292154,0.072519615,0.16008674,0.4080524
105,0.2762036,0.008238543,0.02118257,0.097065814,0.59730947
106,0.55000985,0.0037374794,0.011933222,0.30482644,0.129493
107,0.72389007,0.0030234698,0.021097131,0.2201423,0.031847045
108,0.025448302,0.005161782,0.016678473,0.27683514,0.6758763
109,0.982703,0.0020236825,0.0030722297,0.0035199812,0.008681126
110,0.28010005,0.0041204947,0.034632694,0.4684567,0.21269013
111,0.35401627,0.0045275753,0.03438769,0.44143534,0.16563314
112,0.5526104,0.0047413814,0.0495934,0.25617194,0.1368829
113,0.2393534,0.005877351,0.05205684,0.49443552,0.20827691
114,0.22616647,0.0032438997,0.031172516,0.47650805,0.262909
115,0.0013429207,0.0012554021,0.00695681,0.0010054575,0.9894394
116,0.8516002,0.0023714458,0.0041731177,0.05406391,0.08779134
117,0.79961795,0.0029843284,0.005987011,0.13234863,0.059062127
118,0.032048147,0.008474597,0.14697272,0.2870543,0.5254503
119,0.072430275,0.0058558644,0.039164536,0.7794855,0.10306383
120,0.57259053,0.014933268,0.08288818,0.045966048,0.28362197
121,0.43579373,0.0030897935,0.0049912296,0.007438282,0.5486869
122,0.87746733,0.0041662604,0.008241675,0.013981509,0.0961432
123,0.9756369,0.0009982825,0.0020313163,0.005646978,0.015686478
124,0.0018181029,0.022304839,0.01999529,0.0039740643,0.95190775
125,0.005865529,0.008392717,0.043640792,0.022461757,0.9196392
126,0.934622,0.0019947062,0.0022760467,0.01119074,0.049916573
127,0.023569202,0.008035271,0.07671278,0.0058162557,0.88586646
128,0.86406255,0.004212711,0.004305413,0.023773972,0.103645384
129,0.9861508,0.0011437514,0.0016608713,0.0055376347,0.0055068806
130,0.9294806,0.0027654544,0.0062848423,0.03863098,0.022838142
131,0.44036964,0.004282495,0.0279268,0.3732464,0.15417464
132,0.98492986,0.0018945797,0.002289229,0.0061581274,0.004728186
133,0.8578793,0.0032843512,0.0074769487,0.00466082,0.12669858
134,0.15767093,0.0042994963,0.018649884,0.64014125,0.17923847
135,0.74060684,0.004838795,0.05288273,0.07499233,0.1266793
136,0.33925906,0.0030874698,0.017283991,0.606729,0.033640526
137,0.50415915,0.0063810865,0.065164395,0.1545509,0.26974446
138,0.0014867443,0.003965748,0.030574545,0.002874654,0.96109825
139,0.37058538,0.0046278546,0.0150191225,0.52295434,0.08681329
140,0.06915452,0.0017128463,0.00792963,0.08342875,0.8377743
141,0.7184039,0.004310509,0.010007816,0.120644845,0.14663294
142,0.12901399,0.0070660617,0.028413797,0.00402198,0.8314842
143,0.43948263,0.0051825107,0.06463873,0.27156496,0.2191312
144,0.33243072,0.003943944,0.053338736,0.43443045,0.17585611
145,0.24020603,0.0052097053,0.09622366,0.39042494,0.2679356
146,0.24108818,0.0038653906,0.16124266,0.3820713,0.21173249
147,0.393483,0.046269853,0.22056575,0.074987054,0.2646943
148,0.3234102,0.0034810156,0.016016455,0.6083919,0.04870046
149,0.0023950182,0.0030880517,0.027138583,0.0017392545,0.96563905
150,0.04965555,0.01730605,0.020125985,0.0036215372,0.90929085
151,0.13272116,0.01473349,0.17311177,0.070990704,0.6084429
152,0.019219043,0.008678483,0.24741371,0.04026105,0.6844277
153,0.290361,0.0030205194,0.009046426,0.050318375,0.6472537
154,0.035345796,0.005434654,0.044239815,0.35534835,0.5596314
155,0.6287568,0.0059089363,0.01037142,0.0235603,0.33140254
156,0.8558818,0.0027259942,0.0050346083,0.06535289,0.071004674
157,0.3007445,0.0035661904,0.03407342,0.4685857,0.19303021
158,0.005797914,0.012413356,0.023136523,0.0062664817,0.9523857
159,0.21900016,0.005192475,0.035307363,0.28641954,0.45408052
160,0.33462805,0.0056877444,0.030796617,0.33538,0.29350764
161,0.62412393,0.002106363,0.011242279,0.1200699,0.24245752
162,0.25204328,0.0019582063,0.025017384,0.11322124,0.6077599
163,0.0027693054,0.037701,0.016951973,0.0073815617,0.9351962
164,0.9918602,0.0008028104,0.0011438396,0.0030528754,0.003140324
165,0.33147636,0.004059428,0.03150774,0.27874923,0.35420722
166,0.88969034,0.0026402415,0.0037126984,0.005594076,0.09836271
167,0.69715446,0.0034822784,0.02087699,0.17368343,0.10480286
168,0.7235197,0.0028931762,0.0076708887,0.16013555,0.10578068
169,0.38085622,0.0037925804,0.0124669485,0.5485495,0.054334838
170,0.63640004,0.0040711462,0.004525949,0.023387512,0.3316153
171,0.005292158,0.009567474,0.14273484,0.0069098365,0.83549565
172,0.2719409,0.0034515176,0.011563462,0.29646835,0.41657576
173,0.26107264,0.00489121,0.07430372,0.56664085,0.09309162
174,0.39695907,0.0054686703,0.10859711,0.28276864,0.2062065
175,0.4028359,0.004210963,0.020255646,0.47432268,0.09837479
176,0.34071374,0.009225958,0.010799681,0.006059583,0.633201
177,0.3907548,0.005505934,0.06372268,0.37263972,0.16737686
178,0.81401896,0.004681618,0.028526599,0.08236179,0.070411034
179,0.82581437,0.0068906383,0.01370354,0.043636356,0.10995509
180,0.075627804,0.012924719,0.052265853,0.045975592,0.813206
181,0.0023545239,0.004255309,0.015512837,0.0023840875,0.97549325
182,0.89956015,0.005735625,0.009154007,0.005625965,0.0799243
183,0.36037844,0.005331447,0.015749361,0.2626672,0.35587355
184,0.11463184,0.004465233,0.042705834,0.30112106,0.53707606
185,0.33444563,0.0052700704,0.010780076,0.35107997,0.29842427
186,0.18662855,0.0074848603,0.014175872,0.38709494,0.4046158
187,0.0022764404,0.0045379386,0.010395908,0.0021784443,0.9806113
188,0.33850792,0.0043364954,0.02671877,0.449045,0.18139182
189,0.7235356,0.0029822625,0.005804727,0.04165799,0.22601941
190,0.97028416,0.0012349171,0.0027289228,0.014509511,0.011242474
191,0.34352288,0.0041855453,0.027114568,0.58807224,0.037104715
192,0.78737706,0.003519013,0.017609775,0.101041935,0.09045221
193,0.13620962,0.007502861,0.026090961,0.1116915,0.718505
194,0.45502585,0.005603589,0.04198818,0.04316094,0.45422146
195,0.8251324,0.002267218,0.004253678,0.019937549,0.14840914
196,0.86685133,0.0035383014,0.007510978,0.018072011,0.10402734
197,0.6608795,0.004770625,0.04003598,0.260568,0.033745937
198,0.69573206,0.004848445,0.031852767,0.21045935,0.057107326
199,0.4033448,0.0067045633,0.041241582,0.31735104,0.23135802
200,0.6908449,0.0032291235,0.020685986,0.22801225,0.057227783
201,0.0013630997,0.012822312,0.013397578,0.0043496937,0.9680673
202,0.10513048,0.00306876,0.027071131,0.09612911,0.76860046
203,0.6972208,0.0034276296,0.013652076,0.24403177,0.04166768
204,0.834122,0.00417091,0.015062727,0.045629025,0.101015314
205,0.09621561,0.0103416825,0.12636665,0.43923676,0.3278393
206,0.49337196,0.0038895113,0.026012085,0.07250423,0.40422222
207,0.074838795,0.0012742418,0.0075874045,0.08260575,0.8336938
208,0.13583325,0.007220047,0.05187712,0.6951476,0.10992196
209,0.42031208,0.003434723,0.021940595,0.3505465,0.20376603
210,0.5357916,0.00277236,0.011798877,0.41587827,0.033758894
211,0.0085526155,0.014517182,0.08801649,0.002749424,0.88616425
212,0.35010567,0.005008199,0.029062293,0.40179408,0.21402977
213,0.6345926,0.0024847994,0.01100874,0.29686588,0.05504797
214,0.7615752,0.0059873313,0.015491429,0.062440973,0.15450506
215,0.0015802408,0.0050230604,0.005822586,0.0017628043,0.98581135
216,0.61121714,0.0064715873,0.034930777,0.13213542,0.21524511
217,0.889125,0.0044833343,0.015701465,0.010431826,0.08025834
218,0.17208804,0.004032491,0.019829525,0.030501014,0.7735489
219,0.47419167,0.0035172587,0.022967879,0.13705364,0.36226958
220,0.18235564,0.004044429,0.042964775,0.60267395,0.1679612
221,0.028909346,0.0041527464,0.02803275,0.4350898,0.50381535
222,0.03189879,0.03179276,0.07580608,0.0045047547,0.8559976
223,0.17776333,0.09660163,0.037515458,0.0133689055,0.6747507
224,0.52321494,0.0044335616,0.01745412,0.35439092,0.100506455
225,0.12763081,0.007770435,0.11290195,0.6492671,0.102429695
226,0.67039365,0.003809761,0.035919998,0.130311,0.15956563
227,0.042855214,0.0071293744,0.13470341,0.0039507267,0.81136125
228,0.0011552554,0.006509219,0.0040942053,0.0034447724,0.9847965
229,0.66001946,0.0034172,0.032206945,0.13223654,0.17211981
230,0.0092377905,0.018837437,0.027558481,0.0025787656,0.94178754
231,0.9885925,0.0008892514,0.0010907468,0.0051581147,0.0042693024
232,0.96061105,0.0017797091,0.0028403176,0.013168888,0.021600071
233,0.0034055396,0.006833451,0.014488769,0.003403611,0.9718686
234,0.045007095,0.00513102,0.1828091,0.62916595,0.13788687
235,0.4329506,0.005347111,0.03934728,0.46475646,0.057598528
236,0.8729878,0.004013203,0.003038,0.0068842876,0.11307665
237,0.5241385,0.0039750426,0.012078103,0.3588322,0.100976124
238,0.03147315,0.009625157,0.045481022,0.026146919,0.8872737
239,0.8308894,0.0027123096,0.00587626,0.13166398,0.028858084
240,0.871051,0.0038391873,0.00845648,0.021227721,0.09542559
241,0.9779415,0.00097646005,0.0017299356,0.0069002435,0.012451837
242,0.288809,0.004305215,0.02792478,0.45838663,0.22057442
243,0.9619084,0.0025173316,0.0043110237,0.0054411925,0.025822053
244,0.28635827,0.0048188833,0.02954202,0.19904725,0.48023355
245,0.25358132,0.00392851,0.103245415,0.182259,0.4569858
246,0.3994765,0.0054117404,0.07161138,0.38224316,0.14125724
247,0.17527878,0.0032254108,0.010485036,0.054164518,0.7568463
248,0.38990638,0.0050964183,0.02170002,0.17049435,0.41280282
249,0.23147504,0.0044854865,0.09606256,0.49630567,0.17167129
250,0.8351006,0.0054735276,0.006784388,0.007838993,0.14480251
251,0.0038329733,0.008546703,0.02265705,0.87191874,0.09304457
252,0.27443868,0.0028806445,0.019163974,0.59443283,0.10908388
253,0.0021503759,0.004184379,0.030140633,0.0023081012,0.96121657
254,0.16609794,0.004707083,0.080249585,0.6021152,0.1468302
255,0.0026704657,0.00379005,0.010934915,0.002536831,0.9800678
256,0.5698666,0.0032535715,0.02117243,0.09682015,0.3088873
257,0.21198238,0.009520897,0.091274306,0.09293875,0.5942837
258,0.4904023,0.007353888,0.024788681,0.07892451,0.39853063
259,0.21829715,0.004991611,0.06915964,0.41447932,0.29307228
260,0.9245693,0.0025054084,0.0041769072,0.0141558545,0.054592498
261,0.777876,0.003556858,0.0048820847,0.0888343,0.12485071
262,0.8460652,0.0023889842,0.02576235,0.06916981,0.056613658
263,0.88998,0.0021487118,0.0042765485,0.07138873,0.03220596
264,0.32135054,0.0032051085,0.01713885,0.5178963,0.1404092
265,0.24470317,0.0032316616,0.009315096,0.61416936,0.12858064
266,0.32891354,0.028582225,0.24234413,0.10043429,0.29972586
267,0.017992651,0.010091571,0.0464307,0.025622962,0.8998621
268,0.0056737913,0.0032264192,0.07353956,0.006533733,0.9110265
269,0.0018203787,0.0053761867,0.007994308,0.002073985,0.9827351
270,0.9008466,0.0031423836,0.0047696903,0.056253605,0.034987673
271,0.013623792,0.006764744,0.028555697,0.0043660183,0.9466897
272,0.08797397,0.048858423,0.5589631,0.030299341,0.27390513
273,0.11809815,0.006123096,0.049502313,0.5399421,0.28633434
274,0.15160236,0.008734462,0.1480014,0.085059054,0.6066027
275,0.22273381,0.015681505,0.4604067,0.08129977,0.2198782
276,0.0013601367,0.0030421906,0.017957093,0.0013075141,0.9763331
277,0.0013113898,0.0067555537,0.008325496,0.0047596893,0.9788479
278,0.06616777,0.008692288,0.05023725,0.052472442,0.8224303
279,0.4987388,0.0039261067,0.010468714,0.09363753,0.39322886
280,0.08764618,0.018115325,0.059763405,0.10032529,0.7341498
281,0.42740235,0.0048448397,0.032053694,0.3493607,0.18633841
282,0.160523,0.003531018,0.052272208,0.2524546,0.5312191
283,0.009762417,0.004070052,0.013250682,0.008677405,0.9642394
284,0.8781296,0.003178534,0.0052241073,0.011472536,0.10199524
285,0.0764324,0.004680855,0.07893439,0.5874502,0.25250214
286,0.43445027,0.0053676357,0.07395137,0.22391136,0.26231942
287,0.012791545,0.019912403,0.06934878,0.0060231974,0.891924
288,0.0018232593,0.004314233,0.008754024,0.0018989352,0.98320955
289,0.6321873,0.0036338863,0.007950508,0.2928364,0.063391894
290,0.46940506,0.004435472,0.021277776,0.3629528,0.14192891
291,0.89085114,0.0034886631,0.014137226,0.011285119,0.080237865
292,0.986665,0.001078451,0.0012151733,0.0044778716,0.0065634535
293,0.80391955,0.004986841,0.012821734,0.015363821,0.16290799
294,0.062999554,0.009694706,0.12486029,0.16156793,0.64087754
295,0.17028205,0.004217044,0.069978826,0.7082045,0.047317598
296,0.00858723,0.0049351878,0.013661557,0.0068829088,0.9659331
297,0.3241169,0.0037790176,0.032075074,0.5172902,0.12273884
298,0.025068648,0.0078922715,0.12405526,0.06588651,0.77709734
299,0.8155542,0.001906316,0.013974386,0.074854106,0.093710944
300,0.31495306,0.007138947,0.03394402,0.23303641,0.41092756
301,0.28983766,0.0035078388,0.05121428,0.6228811,0.03255907
302,0.83684677,0.0030967833,0.004043042,0.0063800905,0.14963335
303,0.9865587,0.00070910726,0.0011477097,0.0050217104,0.0065628183
304,0.45085374,0.0038210182,0.041744877,0.22661933,0.27696106
305,0.018121403,0.012747878,0.36953965,0.031753216,0.56783783
306,0.28169516,0.0040427605,0.07346342,0.6114781,0.02932062
307,0.95824337,0.0018596236,0.0035706204,0.02054254,0.015783852
308,0.12924644,0.0037906903,0.021144668,0.12685017,0.71896803
309,0.6988427,0.0037587867,0.0057747713,0.12042292,0.1712008
310,0.009966282,0.017575653,0.015270763,0.0043228227,0.95286447
311,0.17129676,0.0034202342,0.035450995,0.18236008,0.6074719
312,0.8537728,0.003439341,0.010603943,0.01265509,0.11952887
313,0.041624717,0.007563177,0.1493061,0.009216046,0.79229
314,0.35314572,0.004039606,0.05770454,0.30537942,0.27973074
315,0.0027065864,0.007984606,0.018206513,0.008595671,0.9625066
316,0.5653295,0.003360221,0.011186856,0.37155592,0.048567556
317,0.3896584,0.004277865,0.04702945,0.48031393,0.07872034
318,0.9204925,0.0022562952,0.0064834375,0.030694434,0.04007333
319,0.0018381159,0.0033488115,0.005579219,0.0020796666,0.9871542
320,0.5025499,0.0040376238,0.03507932,0.3774591,0.08087406
321,0.38606027,0.004867119,0.02467543,0.29942286,0.2849743
322,0.0013668966,0.007865452,0.019992774,0.001868222,0.9689067
323,0.0017094543,0.013371726,0.023216978,0.0023996483,0.9593021
324,0.83547777,0.0057495986,0.00957396,0.006594214,0.14260449
325,0.9387293,0.001922036,0.0027270499,0.011599493,0.045022096
326,0.93020684,0.0029995486,0.003789157,0.021575345,0.04142913
327,0.8177405,0.0026032086,0.005851143,0.04492448,0.12888066
328,0.49133933,0.0043578474,0.032887667,0.2723503,0.19906479
329,0.804161,0.003071854,0.006838684,0.14630401,0.03962447
330,0.08938052,0.0068497052,0.05515407,0.28347102,0.56514466
331,0.16561213,0.0050384942,0.18396257,0.508299,0.13708779
332,0.0031812494,0.003303137,0.013100817,0.0015086348,0.97890615
333,0.97541136,0.0016668536,0.0035633105,0.009988273,0.009370152
334,0.5489227,0.005964713,0.010368354,0.037754383,0.39698982
335,0.017637683,0.04021844,0.08386541,0.015467946,0.8428106
336,0.8331125,0.004741805,0.0070250775,0.023449032,0.13167155
337,0.009932882,0.007031311,0.80190086,0.022675475,0.15845944
338,0.111758634,0.0031570573,0.021550173,0.19080369,0.67273045
339,0.070681274,0.024792561,0.13640639,0.057343576,0.7107762
340,0.3659301,0.0039474135,0.05293348,0.49139056,0.085798405
341,0.07114021,0.0036476022,0.03497236,0.026616393,0.8636234
342,0.6530587,0.0070986166,0.012574734,0.028182454,0.29908547
343,0.028150184,0.0148085,0.65743446,0.053006146,0.24660073
344,0.677562,0.0039201044,0.0074307793,0.17446494,0.13662218
345,0.6630686,0.0040720007,0.021975558,0.090501554,0.22038233
346,0.3905193,0.00941454,0.04504702,0.35521972,0.19979942
347,0.16636932,0.0025277487,0.014464862,0.7058262,0.11081181
348,0.029781358,0.03834672,0.031157734,0.0052863983,0.8954278
349,0.12513494,0.00448428,0.064840764,0.7092923,0.09624766
350,0.58981425,0.016484078,0.104872376,0.17777702,0.1110523
351,0.8156161,0.0029714678,0.005462768,0.097470246,0.07847945
352,0.001515716,0.0029480164,0.016952412,0.0032933478,0.9752905
353,0.29166132,0.0065211374,0.05131092,0.54751825,0.102988355
354,0.71767616,0.0040704804,0.0046435213,0.011160016,0.2624498
355,0.62977034,0.0037550882,0.012995604,0.2272469,0.12623207
356,0.013839731,0.22313237,0.4495227,0.003902267,0.30960292
357,0.2903453,0.008357991,0.04572593,0.07737748,0.5781933
358,0.5843862,0.007758815,0.009306259,0.029958611,0.36859006
359,0.26052108,0.033829253,0.047528856,0.010621931,0.64749885
360,0.41718373,0.01130048,0.015951796,0.041760974,0.513803
361,0.8862015,0.0051787742,0.00857244,0.0055839974,0.09446331
362,0.13101062,0.010018298,0.04021095,0.23047094,0.5882892
363,0.19207025,0.0045595104,0.041238103,0.6147083,0.14742388
364,0.7416193,0.012304274,0.0064103804,0.011014259,0.2286518
365,0.74574393,0.0032449402,0.014043042,0.092203826,0.14476426
366,0.007420447,0.014439403,0.69944257,0.012798812,0.26589876
367,0.240594,0.00501179,0.010924588,0.028591473,0.7148782
368,0.08752173,0.024800092,0.5334549,0.1058545,0.24836875
369,0.0022065875,0.003121995,0.026996478,0.0017293057,0.9659456
370,0.2975215,0.0036609098,0.02908218,0.054160804,0.61557466
371,0.5014707,0.0040237964,0.080022104,0.21990533,0.19457808
372,0.7892212,0.0067725745,0.02831009,0.057078656,0.11861741
373,0.98769915,0.0012147812,0.0012021385,0.006897211,0.0029867198
374,0.33799526,0.0058162394,0.04638058,0.46479958,0.14500831
375,0.0019080031,0.0049493355,0.037176665,0.0036641555,0.95230186
376,0.33797404,0.0066286125,0.023889933,0.4725786,0.1589289
377,0.2507084,0.0042513516,0.21766959,0.157006,0.3703647
378,0.565594,0.0034124877,0.0066891396,0.39737228,0.026932057
379,0.21478775,0.0016356922,0.0089664105,0.07763566,0.6969745
380,0.077614985,0.012805968,0.016542034,0.008081354,0.88495564
381,0.882887,0.0039323703,0.01235275,0.0137345465,0.08709332
382,0.0033776464,0.0069027264,0.034023404,0.0038518,0.95184445
383,0.0052675377,0.047664624,0.08264116,0.0046255393,0.8598012
384,0.008416185,0.0051773353,0.30093607,0.015250312,0.6702201
385,0.55388135,0.003952329,0.01242956,0.3517349,0.07800185
386,0.04911156,0.0025716631,0.019792477,0.7297433,0.19878095
387,0.0028358724,0.00743645,0.01988467,0.0023982478,0.9674448
388,0.77841485,0.0022270184,0.0048475005,0.1349597,0.07955093
389,0.9015838,0.0056152567,0.008716003,0.02742336,0.05666153
390,0.98350036,0.0012677511,0.002036439,0.0066277212,0.0065677767
391,0.089087225,0.006049262,0.16831478,0.6158536,0.12069514
392,0.002312924,0.004055172,0.061736785,0.0055427817,0.9263524
393,0.96523094,0.0016261002,0.0024937994,0.007956274,0.02269287
394,0.013206333,0.009491147,0.055416748,0.006168741,0.915717
395,0.16731302,0.0042049736,0.04232192,0.4174949,0.36866522
396,0.10102149,0.0064052334,0.05897322,0.6913046,0.14229545
397,0.0827946,0.0061543835,0.35097337,0.3134057,0.24667197
398,0.6091071,0.024487823,0.028455434,0.01539494,0.32255474
399,0.5359482,0.004662175,0.012054908,0.35234416,0.09499053
400,0.90359664,0.013703821,0.010926431,0.022774283,0.048998877
401,0.9520145,0.0041061887,0.0053977766,0.0127073135,0.025774252
402,0.5689898,0.0033688114,0.005931676,0.23125029,0.19045942
403,0.43585888,0.004490381,0.012453716,0.49445003,0.052747004
404,0.002982027,0.010166146,0.034728467,0.003165545,0.94895786
405,0.06281635,0.0035866306,0.011134258,0.02203592,0.90042686
406,0.21520068,0.004865514,0.052318435,0.5385256,0.1890898
407,0.7265691,0.003251445,0.0069763763,0.016037097,0.24716595
408,0.14739133,0.0058267475,0.16460706,0.514637,0.16753785
409,0.9268679,0.002568442,0.0022634428,0.041769996,0.026530161
410,0.0022947774,0.012129598,0.024847006,0.0037557494,0.9569729
411,0.21912175,0.0079019,0.05924716,0.48943326,0.22429593
412,0.89305335,0.0044007557,0.0056935973,0.00904292,0.08780935
413,0.5536259,0.0033643022,0.015604469,0.25423032,0.17317507
414,0.98646146,0.0008411664,0.0025313061,0.005705102,0.004460937
415,0.4392991,0.0055866055,0.111782275,0.3392366,0.104095474
416,0.9899102,0.0009934998,0.0008198507,0.0028682814,0.005408206
417,0.52626276,0.0028848273,0.0117815435,0.4128703,0.046200607
418,0.23251805,0.0043891356,0.053036533,0.32410777,0.38594848
419,0.93524134,0.002540841,0.0040317858,0.018006962,0.04017911
420,0.61664635,0.0075937235,0.023173185,0.16273887,0.18984787
421,0.9590804,0.0014308958,0.002850966,0.017768616,0.01886915
422,0.0023291884,0.010617321,0.012171379,0.0019170258,0.97296506
423,0.0075234678,0.13702883,0.13948,0.005193292,0.7107744
424,0.97772574,0.0049585,0.0042110374,0.0028402645,0.010264429
